,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
0,frozenset({'Nao_Tem_Instr_Deslizamento'}),"frozenset({'Nao_Tem_Medida_Estrutural_RRD', 'Nao_Tem_RR_Des', 'SP', 'Nao_Tem_Instr_Inundacao'})",0.4844124700239808,0.05515587529976019,0.05515587529976019,0.11386138613861387,2.0643564356435644,0.028437681509468682,1.0662486770360249,1.0
1,frozenset({'Nao_Tem_Instr_Deslizamento'}),"frozenset({'3 - 10001 até 20000', 'Nao_Tem_RR_Des', 'Nao_Tem_Instr_Inundacao'})",0.4844124700239808,0.06594724220623502,0.06594724220623502,0.13613861386138615,2.0643564356435644,0.03400157571784299,1.081253049136622,1.0
